accX,accY,accZ,label
0.1,2.3000000000000003,9.200000000000001,andando
1.0,2.6,8.4,andando
1.1,3.0,7.9,andando
0.8,3.3000000000000003,7.6000000000000005,andando
-0.30000000000000004,2.9000000000000004,7.800000000000001,andando
-1.8,2.0,8.4,andando
-2.4000000000000004,1.8,8.8,andando
-2.4000000000000004,1.8,8.8,andando
-1.3,4.2,11.200000000000001,andando
-0.4,4.5,12.5,andando
0.0,3.5,12.8,andando
-0.1,2.1,11.9,andando
-0.4,0.7000000000000001,8.700000000000001,andando
-0.4,0.7000000000000001,8.700000000000001,andando
-0.9,1.6,7.2,andando
-0.9,1.6,7.2,andando
-1.8,3.4000000000000004,7.0,andando
-2.3000000000000003,3.9000000000000004,7.800000000000001,andando
-2.7,3.9000000000000004,8.8,andando
-2.9000000000000004,3.6,9.5,andando
-2.5,3.1,9.9,andando
-1.5,2.8000000000000003,9.9,andando
-0.4,3.0,9.8,andando
0.7000000000000001,3.1,9.8,andando
0.4,2.8000000000000003,9.5,andando
-0.1,2.7,8.9,andando
-0.6000000000000001,2.8000000000000003,8.4,andando
-0.9,3.2,8.200000000000001,andando
-1.0,4.2,7.800000000000001,andando
-1.0,4.2,7.800000000000001,andando
1.1,1.4000000000000001,12.200000000000001,andando
1.3,1.2000000000000002,10.700000000000001,andando
1.3,1.2000000000000002,10.700000000000001,andando
1.5,0.8,9.4,andando
1.6,0.6000000000000001,8.8,andando
1.7000000000000002,0.6000000000000001,8.3,andando
1.7000000000000002,0.7000000000000001,8.0,andando
1.5,0.9,7.800000000000001,andando
0.9,1.3,7.6000000000000005,andando
0.9,1.3,7.6000000000000005,andando
0.6000000000000001,1.6,8.1,andando
0.6000000000000001,1.8,8.4,andando
0.6000000000000001,2.0,8.6,andando
0.6000000000000001,2.0,8.6,andando
0.5,2.3000000000000003,8.8,andando
0.4,2.4000000000000004,8.8,andando
0.30000000000000004,2.6,8.700000000000001,andando
0.2,2.8000000000000003,8.700000000000001,andando
0.1,3.1,8.5,andando
0.1,3.1,8.200000000000001,andando
0.2,3.1,7.800000000000001,andando
0.6000000000000001,3.1,7.300000000000001,andando
0.6000000000000001,3.1,7.300000000000001,andando
0.8,3.4000000000000004,7.6000000000000005,andando
0.7000000000000001,3.5,7.7,andando
0.8,3.5,7.6000000000000005,andando
0.9,3.5,7.300000000000001,andando
1.2000000000000002,3.6,7.300000000000001,andando
1.5,3.8000000000000003,7.2,andando
2.1,3.8000000000000003,7.0,andando
6.1000000000000005,3.3000000000000003,6.2,andando
8.3,3.8000000000000003,7.7,andando
9.4,4.4,10.100000000000001,andando
8.8,3.8000000000000003,12.0,andando
7.1000000000000005,2.1,12.5,andando
5.6000000000000005,1.3,11.8,andando
4.4,0.8,9.8,andando
2.5,-0.2,8.5,andando
2.5,-0.2,8.5,andando
2.6,-0.5,9.8,andando
3.5,-0.5,11.4,andando
5.1000000000000005,0.2,10.700000000000001,andando
5.1000000000000005,0.2,10.700000000000001,andando
3.3000000000000003,-2.2,10.100000000000001,andando
2.1,-2.6,10.5,andando
2.1,-3.8000000000000003,10.700000000000001,andando
3.2,-2.5,7.9,andando
2.1,2.0,5.5,andando
1.4000000000000001,1.7000000000000002,8.0,andando
0.7000000000000001,0.2,9.9,andando
-0.1,-0.8,12.200000000000001,andando
0.30000000000000004,-0.8,13.100000000000001,andando
1.5,0.4,10.5,andando
1.0,-0.1,8.8,andando
1.0,-0.4,7.4,andando
1.5,0.8,6.300000000000001,andando
2.3000000000000003,2.4000000000000004,6.4,andando
1.0,2.0,8.8,andando
1.0,2.0,8.8,andando
-1.9000000000000001,0.9,10.3,andando
-1.9000000000000001,2.0,9.8,andando
-2.0,2.5,8.8,andando
-2.1,2.1,6.7,andando
-2.1,2.1,6.7,andando
-0.30000000000000004,2.5,8.4,andando
0.6000000000000001,2.2,9.8,andando
1.1,2.4000000000000004,10.100000000000001,andando
1.1,2.1,10.200000000000001,andando
1.1,2.5,9.700000000000001,andando
1.0,2.5,9.1,andando
0.6000000000000001,2.6,8.4,andando
0.6000000000000001,2.6,8.4,andando
0.5,2.6,8.700000000000001,andando
0.5,2.6,8.700000000000001,andando
0.7000000000000001,2.3000000000000003,8.9,andando
0.9,2.1,8.9,andando
1.2000000000000002,2.0,8.9,andando
1.2000000000000002,1.9000000000000001,9.1,andando
1.2000000000000002,1.9000000000000001,9.4,andando
1.0,1.7000000000000002,9.600000000000001,andando
1.0,1.7000000000000002,9.600000000000001,andando
0.5,1.8,9.5,andando
0.2,1.7000000000000002,9.700000000000001,andando
-0.2,1.6,10.100000000000001,andando
-0.4,1.6,10.4,andando
-0.4,1.6,10.5,andando
-0.2,2.2,10.700000000000001,andando
-0.2,2.2,10.700000000000001,andando
-0.2,2.2,10.700000000000001,andando
-0.4,2.1,8.5,andando
-0.1,1.7000000000000002,7.5,andando
0.2,1.3,7.4,andando
1.1,1.0,9.0,andando
1.1,1.0,9.0,andando
1.8,1.2000000000000002,10.100000000000001,andando
1.9000000000000001,1.1,9.8,andando
1.9000000000000001,1.1,9.0,andando
2.1,1.2000000000000002,8.1,andando
2.4000000000000004,1.3,7.6000000000000005,andando
2.4000000000000004,1.3,7.6000000000000005,andando
2.2,1.1,8.200000000000001,andando
0.8,0.8,10.9,andando
0.8,0.8,10.9,andando
-0.4,1.1,13.600000000000001,andando
-0.6000000000000001,1.1,13.8,andando
-0.6000000000000001,0.8,13.5,andando
-0.2,0.5,13.0,andando
0.30000000000000004,0.30000000000000004,12.5,andando
1.3,0.1,10.700000000000001,andando
1.3,0.1,10.700000000000001,andando
1.2000000000000002,0.2,9.4,andando
0.8,0.1,9.3,andando
0.5,0.1,9.4,andando
0.5,0.1,9.4,andando
-0.1,0.1,10.3,andando
-0.2,-0.1,10.8,andando
-0.1,-0.30000000000000004,10.9,andando
0.2,-0.5,10.9,andando
0.2,-0.5,10.8,andando
1.0,-0.4,10.3,andando
0.8,-0.5,9.8,andando
0.6000000000000001,-0.5,9.3,andando
0.6000000000000001,-0.5,9.3,andando
0.1,-0.6000000000000001,9.3,andando
0.1,-0.6000000000000001,9.3,andando
-0.1,-1.0,10.3,andando
0.30000000000000004,-1.1,10.8,andando
1.2000000000000002,-1.1,11.200000000000001,andando
1.9000000000000001,-1.3,11.3,andando
2.3000000000000003,-1.5,10.9,andando
2.4000000000000004,-1.8,9.3,andando
2.4000000000000004,-1.8,9.3,andando
1.8,-1.8,9.1,andando
1.5,-1.7000000000000002,9.0,andando
1.1,-1.6,8.8,andando
0.7000000000000001,-1.5,8.9,andando
0.4,-1.2000000000000002,8.700000000000001,andando
-0.5,-0.6000000000000001,7.6000000000000005,andando
-0.5,-0.6000000000000001,7.6000000000000005,andando
-1.1,-0.4,7.1000000000000005,andando
-2.0,-0.4,6.9,andando
-2.6,-0.4,7.300000000000001,andando
-2.6,-0.4,7.300000000000001,andando
-2.2,-1.0,9.3,andando
-2.2,-1.0,9.3,andando
-1.7000000000000002,-0.6000000000000001,12.8,andando
-2.2,-0.2,13.3,andando
-2.5,0.30000000000000004,12.200000000000001,andando
-2.6,0.6000000000000001,10.4,andando
-2.2,0.6000000000000001,8.8,andando
-1.4000000000000001,0.6000000000000001,8.1,andando
-0.8,0.4,8.0,andando
0.1,-0.2,8.8,andando
0.1,-0.2,8.8,andando
-0.5,0.2,9.5,andando
-1.2000000000000002,0.30000000000000004,9.5,andando
-1.5,0.5,9.5,andando
-1.4000000000000001,0.6000000000000001,9.5,andando
-1.1,0.7000000000000001,9.600000000000001,andando
-0.30000000000000004,0.9,9.0,andando
-0.30000000000000004,0.9,9.0,andando
0.6000000000000001,0.5,9.700000000000001,andando
1.1,0.5,9.9,andando
1.1,0.5,9.9,andando
1.3,0.6000000000000001,10.0,andando
1.0,0.5,10.200000000000001,andando
0.6000000000000001,0.5,10.3,andando
0.4,0.6000000000000001,10.600000000000001,andando
0.2,0.7000000000000001,10.9,andando
0.0,0.8,11.100000000000001,andando
-0.30000000000000004,0.7000000000000001,11.5,andando
-0.7000000000000001,0.5,12.0,andando
-1.3,0.30000000000000004,12.5,andando
-1.6,0.5,13.0,andando
-1.6,0.5,12.9,andando
-1.2000000000000002,0.0,12.0,andando
-0.5,-0.2,10.8,andando
0.2,0.0,10.100000000000001,andando
0.6000000000000001,0.2,9.600000000000001,andando
0.8,0.30000000000000004,9.200000000000001,andando
0.9,0.4,8.8,andando
1.0,0.7000000000000001,8.0,andando
1.0,0.8,7.800000000000001,andando
1.0,0.8,7.5,andando
1.3,1.0,7.6000000000000005,andando
1.3,1.0,8.4,andando
0.9,0.6000000000000001,9.700000000000001,andando
0.7000000000000001,0.30000000000000004,11.4,andando
0.7000000000000001,0.30000000000000004,11.4,andando
0.5,0.2,14.700000000000001,andando
0.7000000000000001,-0.1,15.0,andando
1.4000000000000001,-0.2,14.0,andando
2.0,-0.4,12.4,andando
2.3000000000000003,-0.4,11.0,andando
2.3000000000000003,0.0,8.6,andando
2.3000000000000003,0.0,8.6,andando
1.3,0.0,7.2,andando
0.8,0.1,7.1000000000000005,andando
0.2,0.30000000000000004,7.5,andando
-0.6000000000000001,0.0,8.200000000000001,andando
-0.30000000000000004,0.7000000000000001,7.5,andando
-0.9,0.6000000000000001,7.4,andando
-1.8,0.2,7.1000000000000005,andando
-1.5,0.9,6.5,andando
-1.3,1.1,6.7,andando
-1.0,1.0,6.5,andando
-1.2000000000000002,1.1,6.7,andando
-1.0,1.1,6.800000000000001,andando
-0.7000000000000001,1.2000000000000002,6.9,andando
-0.7000000000000001,1.0,7.0,andando
-0.5,0.8,6.2,andando
-0.1,1.3,6.2,andando
0.30000000000000004,1.7000000000000002,6.5,andando
0.30000000000000004,1.7000000000000002,6.5,andando
-0.9,1.8,7.7,andando
-0.9,1.8,7.7,andando
-2.1,2.3000000000000003,6.7,andando
-2.2,2.5,6.1000000000000005,andando
-2.3000000000000003,2.6,5.5,andando
-2.5,2.4000000000000004,5.5,andando
-3.0,2.0,6.5,andando
-3.1,1.9000000000000001,8.0,andando
-2.8000000000000003,2.0,9.200000000000001,andando
0.1,4.1000000000000005,12.200000000000001,andando
0.1,4.1000000000000005,12.200000000000001,andando
-1.0,4.800000000000001,17.1,andando
-4.1000000000000005,4.800000000000001,20.1,andando
-7.0,4.2,26.900000000000002,andando
-6.2,1.1,31.400000000000002,andando
-1.5,-1.2000000000000002,31.200000000000003,andando
3.2,-0.8,27.900000000000002,andando
4.6000000000000005,-1.1,22.5,andando
0.9,-1.5,13.4,andando
-1.4000000000000001,-0.1,9.200000000000001,andando
-3.9000000000000004,0.9,6.2,andando
-5.2,2.0,4.800000000000001,andando
-4.6000000000000005,3.4000000000000004,3.5,andando
-3.7,4.2,2.3000000000000003,andando
-3.7,4.2,2.3000000000000003,andando
-1.1,3.1,3.7,andando
0.1,2.2,4.2,andando
0.9,1.6,4.0,andando
1.4000000000000001,1.5,4.1000000000000005,andando
1.0,1.2000000000000002,2.3000000000000003,andando
1.0,1.2000000000000002,2.3000000000000003,andando
-0.2,0.30000000000000004,-0.5,andando
-0.4,0.5,0.8,andando
0.2,1.9000000000000001,4.9,andando
1.6,3.1,8.1,andando
1.4000000000000001,2.4000000000000004,9.700000000000001,andando
0.2,-0.7000000000000001,11.9,andando
-0.1,-0.6000000000000001,12.9,andando
-1.3,1.8,12.3,andando
-1.3,1.8,12.3,andando
3.4000000000000004,3.0,13.8,andando
5.5,1.7000000000000002,14.5,andando
6.7,0.9,13.9,andando
5.6000000000000005,0.4,13.4,andando
4.0,1.1,13.0,andando
1.0,3.0,10.9,andando
1.0,3.0,10.9,andando
0.0,1.8,11.0,andando
1.2000000000000002,1.2000000000000002,10.3,andando
2.5,1.0,8.8,andando
2.5,1.0,8.8,andando
4.0,0.8,6.0,andando
4.0,0.8,6.0,andando
5.9,2.5,5.800000000000001,andando
5.7,2.4000000000000004,7.7,andando
4.1000000000000005,1.1,8.8,andando
2.4000000000000004,1.2000000000000002,8.5,andando
0.30000000000000004,2.1,8.4,andando
-1.4000000000000001,2.6,7.6000000000000005,andando
-2.0,3.6,12.200000000000001,andando
-2.8000000000000003,3.1,13.3,andando
-2.8000000000000003,3.1,13.3,andando
-3.3000000000000003,3.0,12.0,andando
-2.8000000000000003,3.0,11.200000000000001,andando
-2.2,2.4000000000000004,10.200000000000001,andando
-2.1,2.8000000000000003,9.700000000000001,andando
-2.3000000000000003,3.4000000000000004,9.5,andando
-1.7000000000000002,3.2,7.300000000000001,andando
-1.7000000000000002,3.2,7.300000000000001,andando
0.2,2.9000000000000004,6.800000000000001,andando
-0.1,2.7,6.5,andando
-1.3,2.0,8.1,andando
-0.8,3.1,8.5,andando
-0.9,3.4000000000000004,9.1,andando
0.2,3.8000000000000003,6.800000000000001,andando
0.2,3.8000000000000003,6.800000000000001,andando
0.1,3.4000000000000004,6.4,andando
-0.8,3.2,7.0,andando
-2.1,3.0,8.0,andando
-3.6,3.3000000000000003,8.6,andando
-5.1000000000000005,4.9,9.4,andando
-5.1000000000000005,4.9,9.4,andando
-4.5,5.4,8.200000000000001,andando
-4.5,5.4,8.200000000000001,andando
-3.7,5.6000000000000005,6.300000000000001,andando
-3.2,6.0,5.5,andando
-3.1,6.4,5.0,andando
-2.9000000000000004,5.2,3.8000000000000003,andando
-3.0,5.300000000000001,3.1,andando
-2.5,4.7,3.9000000000000004,andando
-2.5,4.7,3.9000000000000004,andando
-2.3000000000000003,3.8000000000000003,4.800000000000001,andando
-1.8,3.8000000000000003,4.7,andando
-1.7000000000000002,3.1,4.9,andando
-1.4000000000000001,2.8000000000000003,4.5,andando
-1.3,2.5,4.1000000000000005,andando
-2.0,1.9000000000000001,2.9000000000000004,andando
-2.0,1.9000000000000001,2.9000000000000004,andando
-2.5,3.1,2.0,andando
-3.0,4.1000000000000005,1.9000000000000001,andando
-3.0,4.1000000000000005,1.9000000000000001,andando
-2.8000000000000003,5.2,2.7,andando
-3.4000000000000004,9.1,6.9,andando
-3.4000000000000004,9.1,6.9,andando
-3.9000000000000004,14.700000000000001,16.8,andando
-7.7,15.9,23.3,andando
-12.100000000000001,13.200000000000001,27.0,andando
-12.8,9.3,27.8,andando
-7.9,6.1000000000000005,27.0,andando
-1.4000000000000001,5.6000000000000005,25.3,andando
-0.6000000000000001,6.0,22.5,andando
-2.8000000000000003,6.7,12.4,andando
-2.8000000000000003,6.7,12.4,andando
-1.6,6.300000000000001,4.5,andando
-0.7000000000000001,5.5,2.8000000000000003,andando
-0.30000000000000004,4.9,1.8,andando
0.2,4.6000000000000005,1.2000000000000002,andando
0.9,4.800000000000001,0.9,andando
1.5,5.0,0.9,andando
1.5,5.0,0.9,andando
0.8,3.0,1.7000000000000002,andando
0.4,2.6,2.2,andando
0.2,2.6,2.6,andando
0.1,2.9000000000000004,3.9000000000000004,andando
-0.2,4.2,3.6,andando
-0.2,4.2,3.6,andando
-0.6000000000000001,4.6000000000000005,5.2,andando
0.1,5.1000000000000005,5.300000000000001,andando
0.4,5.4,6.0,andando
-0.1,6.0,7.5,andando
-0.1,6.4,8.6,andando
1.3,8.6,9.600000000000001,andando
1.3,8.6,9.600000000000001,andando
0.5,8.6,10.5,andando
-0.1,7.300000000000001,10.3,andando
0.2,6.7,9.4,andando
1.0,6.2,8.8,andando
1.7000000000000002,6.1000000000000005,8.4,andando
2.1,6.300000000000001,7.800000000000001,andando
2.4000000000000004,6.6000000000000005,7.300000000000001,andando
1.4000000000000001,6.0,6.800000000000001,andando
1.4000000000000001,6.0,6.800000000000001,andando
0.4,4.4,6.7,andando
0.5,3.5,6.800000000000001,andando
1.5,3.6,6.800000000000001,andando
2.8000000000000003,5.5,7.9,andando
2.4000000000000004,6.6000000000000005,9.200000000000001,andando
-1.4000000000000001,6.0,9.3,andando
-1.4000000000000001,6.0,9.3,andando
-1.1,7.6000000000000005,8.200000000000001,andando
-1.1,7.6000000000000005,8.200000000000001,andando
-0.4,8.5,8.6,andando
-0.4,8.5,8.6,andando
-1.8,6.4,10.600000000000001,andando
-1.8,5.1000000000000005,11.3,andando
-1.1,4.2,11.3,andando
-0.4,3.5,10.4,andando
0.1,2.9000000000000004,9.700000000000001,andando
0.7000000000000001,2.6,8.6,andando
1.2000000000000002,2.7,7.4,andando
1.6,3.0,6.1000000000000005,andando
1.8,3.5,5.0,andando
2.1,4.9,4.0,andando
2.1,4.9,4.0,andando
1.6,6.300000000000001,4.5,andando
0.7000000000000001,6.5,5.2,andando
-0.1,6.800000000000001,6.0,andando
-0.7000000000000001,7.1000000000000005,7.0,andando
-0.8,7.0,8.0,andando
0.0,6.1000000000000005,9.4,andando
0.0,6.1000000000000005,9.4,andando
1.0,4.6000000000000005,10.100000000000001,andando
1.7000000000000002,4.2,10.3,andando
2.4000000000000004,4.3,10.3,andando
2.8000000000000003,4.5,9.8,andando
2.8000000000000003,4.5,9.8,andando
2.7,4.4,8.1,andando
2.6,4.5,7.2,andando
2.4000000000000004,4.7,6.7,andando
2.2,4.800000000000001,6.4,andando
1.9000000000000001,4.800000000000001,6.300000000000001,andando
1.8,4.7,6.2,andando
1.6,4.4,6.300000000000001,andando
1.6,4.4,6.300000000000001,andando
1.3,4.1000000000000005,6.0,andando
1.3,4.0,5.5,andando
1.4000000000000001,4.1000000000000005,5.2,andando
1.3,4.1000000000000005,4.9,andando
1.2000000000000002,4.0,4.7,andando
1.2000000000000002,3.9000000000000004,4.5,andando
1.1,3.9000000000000004,4.7,andando
0.9,4.1000000000000005,5.4,andando
0.7000000000000001,4.3,5.6000000000000005,andando
1.1,4.7,5.7,andando
1.4000000000000001,5.4,5.800000000000001,andando
2.4000000000000004,6.4,6.4,andando
4.3,8.5,7.7,andando
5.5,10.200000000000001,10.4,andando
4.7,12.0,17.7,andando
5.0,10.3,24.900000000000002,andando
5.0,10.3,24.900000000000002,andando
4.800000000000001,7.0,27.0,andando
7.6000000000000005,6.9,20.5,andando
7.6000000000000005,6.9,20.5,andando
5.0,6.5,12.700000000000001,andando
3.9000000000000004,6.6000000000000005,9.700000000000001,andando
3.3000000000000003,6.800000000000001,7.800000000000001,andando
2.5,6.9,6.2,andando
1.6,6.5,5.0,andando
0.5,5.6000000000000005,4.1000000000000005,andando
-0.2,4.9,3.3000000000000003,andando
-1.1,4.0,2.6,andando
-1.1,4.0,2.6,andando
-0.2,4.4,1.7000000000000002,andando
-0.1,4.4,1.1,andando
0.1,3.6,1.8,andando
0.2,3.9000000000000004,2.3000000000000003,andando
0.9,4.2,2.6,andando
1.1,3.5,1.4000000000000001,andando
0.4,3.0,2.2,andando
-1.0,6.1000000000000005,5.300000000000001,andando
-1.1,5.9,5.800000000000001,andando
-1.0,5.4,6.6000000000000005,andando
-0.4,4.800000000000001,7.2,andando
0.0,4.2,7.800000000000001,andando
0.0,4.2,7.800000000000001,andando
-0.2,3.9000000000000004,8.9,andando
-0.5,4.3,9.0,andando
-0.30000000000000004,4.5,8.6,andando
-0.30000000000000004,4.7,7.9,andando
-0.4,4.800000000000001,7.6000000000000005,andando
-0.1,5.1000000000000005,8.1,andando
-0.1,5.1000000000000005,8.1,andando
-0.5,5.7,11.4,andando
-0.5,5.7,11.4,andando
-1.2000000000000002,5.5,12.200000000000001,andando
-0.9,5.4,12.100000000000001,andando
-0.30000000000000004,5.1000000000000005,12.0,andando
0.4,4.7,12.0,andando
1.1,4.6000000000000005,11.9,andando
1.3,5.0,10.4,andando
1.3,5.0,10.4,andando
-0.7000000000000001,5.300000000000001,9.8,andando
-1.6,5.2,9.600000000000001,andando
-1.7000000000000002,4.9,8.8,andando
-0.6000000000000001,4.6000000000000005,7.800000000000001,andando
0.7000000000000001,4.5,7.1000000000000005,andando
2.4000000000000004,4.800000000000001,6.7,andando
2.4000000000000004,4.800000000000001,6.7,andando
2.2,5.6000000000000005,7.7,andando
2.2,5.6000000000000005,7.7,andando
1.7000000000000002,5.7,8.3,andando
1.2000000000000002,5.800000000000001,9.200000000000001,andando
0.2,6.1000000000000005,11.4,andando
0.2,6.1000000000000005,11.4,andando
-0.8,5.5,12.4,andando
-0.7000000000000001,5.1000000000000005,11.8,andando
-0.5,4.9,10.600000000000001,andando
-0.5,4.800000000000001,9.4,andando
-0.7000000000000001,4.7,8.3,andando
-0.8,4.7,7.5,andando
-0.7000000000000001,4.7,7.2,andando
-0.7000000000000001,4.6000000000000005,7.2,andando
-0.7000000000000001,4.6000000000000005,7.2,andando
-0.7000000000000001,4.6000000000000005,7.5,andando
-0.9,4.7,7.7,andando
-1.1,4.7,7.9,andando
-1.4000000000000001,4.6000000000000005,8.1,andando
-1.6,4.6000000000000005,8.4,andando
-1.5,4.5,8.6,andando
-1.5,4.5,8.6,andando
-1.6,4.9,8.5,andando
-1.8,4.9,8.4,andando
-1.1,4.4,7.7,andando
-1.9000000000000001,5.1000000000000005,8.1,andando
-1.9000000000000001,5.1000000000000005,8.1,andando
-3.2,5.6000000000000005,10.0,andando
-2.9000000000000004,5.300000000000001,9.5,andando
-2.1,5.300000000000001,8.9,andando
-1.5,5.6000000000000005,8.5,andando
-1.6,5.6000000000000005,8.4,andando
-2.0,5.7,8.5,andando
-2.9000000000000004,5.7,9.600000000000001,andando
-2.9000000000000004,5.7,9.600000000000001,andando
-2.4000000000000004,4.6000000000000005,9.9,andando
-2.1,4.1000000000000005,9.1,andando
-1.7000000000000002,3.8000000000000003,8.0,andando
-1.6,3.8000000000000003,7.4,andando
-1.4000000000000001,3.8000000000000003,6.7,andando
-1.3,3.8000000000000003,5.9,andando
-1.1,4.0,5.4,andando
-0.9,4.5,5.7,andando
-0.9,4.5,5.7,andando
-1.1,4.9,6.6000000000000005,andando
-1.5,4.800000000000001,7.0,andando
-1.9000000000000001,4.800000000000001,7.6000000000000005,andando
-1.9000000000000001,4.7,8.5,andando
-1.6,4.6000000000000005,9.700000000000001,andando
-1.1,4.1000000000000005,11.200000000000001,andando
-1.1,4.1000000000000005,11.200000000000001,andando
-1.1,4.1000000000000005,11.200000000000001,andando
-0.6000000000000001,3.9000000000000004,10.5,andando
-0.4,4.0,9.600000000000001,andando
-0.4,4.1000000000000005,8.6,andando
-0.7000000000000001,4.2,7.800000000000001,andando
-0.7000000000000001,4.2,7.800000000000001,andando
-1.2000000000000002,4.2,7.5,andando
-1.5,4.1000000000000005,7.6000000000000005,andando
-1.7000000000000002,4.1000000000000005,7.6000000000000005,andando
-1.7000000000000002,4.0,7.5,andando
-1.5,4.0,7.300000000000001,andando
-1.3,3.9000000000000004,7.1000000000000005,andando
-1.0,3.8000000000000003,6.9,andando
-0.4,3.7,7.1000000000000005,andando
-0.4,3.7,7.1000000000000005,andando
0.0,3.5,7.5,andando
0.2,3.3000000000000003,7.5,andando
0.2,3.3000000000000003,7.2,andando
0.1,3.3000000000000003,6.5,andando
0.0,3.2,5.800000000000001,andando
0.2,3.4000000000000004,4.7,andando
0.2,3.4000000000000004,4.7,andando
0.6000000000000001,3.8000000000000003,5.5,andando
0.6000000000000001,4.1000000000000005,6.7,andando
0.7000000000000001,4.5,7.800000000000001,andando
0.7000000000000001,4.5,7.800000000000001,andando
1.4000000000000001,5.7,10.3,andando
1.8,6.7,11.4,andando
2.1,8.4,12.4,andando
1.8,10.600000000000001,14.9,andando
0.8,11.100000000000001,20.200000000000003,andando
-0.7000000000000001,9.600000000000001,26.5,andando
-2.0,7.4,30.6,andando
0.1,5.4,26.400000000000002,andando
0.1,5.4,26.400000000000002,andando
0.0,4.4,16.3,andando
-1.4000000000000001,4.2,12.9,andando
-2.7,4.0,10.3,andando
-3.1,3.9000000000000004,8.5,andando
-2.9000000000000004,3.6,7.2,andando
-2.6,3.0,6.0,andando
-2.4000000000000004,2.3000000000000003,5.2,andando
-2.3000000000000003,1.3,3.3000000000000003,andando
-2.3000000000000003,1.3,3.3000000000000003,andando
-2.0,1.1,1.4000000000000001,andando
-2.1,1.2000000000000002,0.4,andando
-2.3000000000000003,1.5,-0.5,andando
-2.5,1.8,-1.5,andando
-2.5,2.5,-2.1,andando
-2.4000000000000004,4.5,-1.3,andando
-2.4000000000000004,4.5,-1.3,andando
-2.7,5.5,-0.30000000000000004,andando
-3.4000000000000004,6.300000000000001,0.6000000000000001,andando
-4.2,7.6000000000000005,1.5,andando
-4.2,7.6000000000000005,1.5,andando
-5.1000000000000005,7.300000000000001,4.800000000000001,andando
-5.1000000000000005,7.300000000000001,4.800000000000001,andando
-5.2,5.7,10.4,andando
-3.7,6.1000000000000005,11.0,andando
-3.0,6.7,10.600000000000001,andando
-3.7,6.4,9.700000000000001,andando
-5.0,6.1000000000000005,9.1,andando
-6.6000000000000005,5.7,9.3,andando
-7.7,4.7,9.700000000000001,andando
-7.1000000000000005,1.8,10.700000000000001,andando
-5.5,0.4,11.0,andando
-3.1,-0.4,11.0,andando
-0.5,-0.30000000000000004,10.600000000000001,andando
1.7000000000000002,0.1,10.0,andando
2.9000000000000004,0.5,9.5,andando
3.7,0.7000000000000001,9.5,andando
5.7,1.7000000000000002,12.0,andando
5.7,1.7000000000000002,12.0,andando
4.0,1.8,15.700000000000001,andando
2.3000000000000003,1.7000000000000002,16.5,andando
2.3000000000000003,1.7000000000000002,16.5,andando
0.6000000000000001,2.1,17.2,andando
-3.1,2.9000000000000004,18.2,andando
-4.0,2.9000000000000004,17.1,andando
-4.1000000000000005,2.7,15.3,andando
-3.7,2.5,13.3,andando
-3.2,2.7,11.700000000000001,andando
-2.9000000000000004,2.9000000000000004,10.4,andando
-2.9000000000000004,3.0,9.200000000000001,andando
-3.1,3.2,7.1000000000000005,andando
-3.1,3.2,7.1000000000000005,andando
-2.8000000000000003,3.6,5.2,andando
-2.4000000000000004,3.8000000000000003,4.6000000000000005,andando
-2.0,3.9000000000000004,4.3,andando
-1.7000000000000002,3.8000000000000003,4.3,andando
-1.5,3.5,4.6000000000000005,andando
-1.2000000000000002,3.2,5.1000000000000005,andando
-1.1,3.0,5.9,andando
-1.3,2.8000000000000003,7.0,andando
-0.1,3.4000000000000004,7.7,andando
-0.4,5.0,9.0,andando
-5.1000000000000005,5.0,10.9,andando
-10.4,4.800000000000001,12.8,andando
-12.4,5.4,13.600000000000001,andando
-10.700000000000001,6.4,12.8,andando
-10.700000000000001,6.4,12.8,andando
-4.800000000000001,4.7,9.9,andando
-2.7,3.7,9.200000000000001,andando
-1.1,3.3000000000000003,8.8,andando
0.8,2.5,7.7,andando
0.8,2.5,7.7,andando
2.5,2.9000000000000004,5.1000000000000005,andando
2.2,3.0,4.9,andando
1.9000000000000001,3.3000000000000003,5.7,andando
1.5,3.5,6.800000000000001,andando
1.3,3.6,7.7,andando
1.5,3.8000000000000003,8.3,andando
2.0,4.1000000000000005,8.3,andando
3.1,4.5,7.7,andando
3.1,4.5,7.7,andando
3.4000000000000004,5.1000000000000005,8.1,andando
3.0,5.300000000000001,8.8,andando
2.5,5.5,9.5,andando
1.9000000000000001,5.5,10.100000000000001,andando
1.0,5.5,10.600000000000001,andando
0.2,5.5,11.3,andando
-0.4,5.5,12.200000000000001,andando
-0.8,4.800000000000001,12.4,andando
-0.6000000000000001,4.3,11.3,andando
-0.30000000000000004,4.1000000000000005,10.200000000000001,andando
-0.30000000000000004,4.1000000000000005,10.200000000000001,andando
0.1,4.0,8.0,andando
0.1,4.0,8.0,andando
0.30000000000000004,4.0,6.800000000000001,andando
0.2,4.2,6.7,andando
-0.30000000000000004,4.5,6.7,andando
-0.8,4.800000000000001,6.7,andando
-1.4000000000000001,5.0,6.800000000000001,andando
-1.8,5.300000000000001,6.800000000000001,andando
-2.1,5.4,6.9,andando
-2.3000000000000003,5.2,7.4,andando
-2.3000000000000003,5.2,7.4,andando
-1.8,5.1000000000000005,8.200000000000001,andando
-1.4000000000000001,5.1000000000000005,8.4,andando
-1.1,5.2,8.4,andando
-0.8,5.300000000000001,8.200000000000001,andando
